[[2221, 1326, 2898, 3454, 3191, 1891], [1910, 2804, 1191, 605, 1108, 2685]]
[[2221, 1326, 2898, 3454, 3191, 1891], [1910, 2804, 1191, 605, 1108, 2685]]
[[2221, 1326, 2898, 3452, 3191, 1891], [1910, 2804, 1191, 605, 1108, 2685]]
[[2221, 1326, 2898, 3451, 3191, 1891], [1910, 2803, 1191, 613, 1110, 2685]]
[[2226, 1326, 2898, 3441, 3179, 1891], [1901, 2775, 1191, 647, 1127, 2685]]
[[2232, 1326, 2896, 3433, 3169, 1890], [1885, 2665, 1191, 773, 1158, 2685]]
[[2248, 1326, 2896, 3424, 3152, 1888], [1833, 2544, 1190, 928, 1219, 2685]]
[[2266, 1326, 2895, 3423, 3128, 1888], [1755, 2431, 1190, 1091, 1309, 2685]]
[[2288, 1326, 2895, 3415, 3101, 1888], [1635, 2318, 1190, 1284, 1465, 2685]]
[[2291, 1326, 2895, 3406, 3093, 1886], [1449, 2238, 1190, 1459, 1687, 2685]]
[[2291, 1326, 2895, 3400, 3090, 1885], [1319, 2227, 1190, 1598, 1901, 2685]]
[[2291, 1326, 2895, 3400, 3090, 1885], [1249, 2230, 1190, 1714, 2072, 2685]]
[[2291, 1326, 2895, 3396, 3089, 1885], [1242, 2241, 1190, 1787, 2171, 2685]]
[[2291, 1326, 2895, 3393, 3091, 1885], [1259, 2334, 1190, 1730, 2199, 2685]]
[[2297, 1328, 2895, 3393, 3093, 1885], [1273, 2388, 1190, 1740, 2231, 2684]]
[[2301, 1327, 2895, 3389, 3092, 1885], [1274, 2435, 1190, 1719, 2228, 2678]]
[[2301, 1327, 2895, 3384, 3091, 1885], [1283, 2474, 1190, 1688, 2204, 2670]]
[[2301, 1327, 2895, 3378, 3091, 1885], [1288, 2487, 1190, 1680, 2202, 2666]]
[[2301, 1327, 2895, 3377, 3092, 1885], [1293, 2487, 1190, 1680, 2200, 2666]]
[[2301, 1327, 2895, 3375, 3091, 1885], [1293, 2487, 1190, 1679, 2194, 2666]]
[[2301, 1327, 2895, 3376, 3091, 1885], [1293, 2487, 1190, 1681, 2194, 2666]]
[[2301, 1327, 2895, 3377, 3093, 1885], [1293, 2487, 1190, 1681, 2193, 2666]]
[[2301, 1327, 2895, 3378, 3093, 1885], [1293, 2487, 1190, 1685, 2195, 2666]]
[[2301, 1327, 2895, 3378, 3094, 1885], [1293, 2487, 1190, 1687, 2195, 2666]]
[[2301, 1327, 2894, 3378, 3094, 1885], [1293, 2487, 1190, 1689, 2196, 2666]]
